Month,Day,HourofDay,T_ctrl,T_stp_heat,T_out,RH_out,Humidity,fan,auxHeat1
4,2,16,72.66666666666667,73.0,46.0,38.0,28.083333333333332,207.5,1695.0
4,2,17,72.75,73.0,45.5,38.0,28.0,186.25,1185.0
4,2,18,72.66666666666667,73.0,44.5,37.5,27.833333333333332,218.75,1920.0
4,2,19,72.75,73.0,44.0,38.0,28.75,188.75,990.0
4,2,20,72.83333333333333,72.33333333333333,44.0,43.0,30.0,198.75,825.0
4,3,3,66.83333333333333,62.0,42.0,61.0,28.333333333333332,266.25,2430.0
4,3,4,69.25,66.16666666666667,41.5,63.5,28.083333333333332,212.5,2460.0
4,3,5,69.41666666666667,70.0,39.5,69.5,28.0,213.75,1965.0
4,3,6,69.66666666666667,70.0,40.0,64.0,29.0,205.0,780.0
4,3,7,69.66666666666667,69.83333333333333,39.0,78.0,29.5,168.75,900.0
4,3,16,67.0,62.083333333333336,43.0,30.0,25.25,200.0,60.0
4,3,17,67.33333333333333,68.5,43.5,31.5,24.416666666666668,230.0,1875.0
4,3,18,69.41666666666667,70.0,42.5,31.0,25.333333333333332,250.0,2460.0
4,3,19,69.91666666666667,70.0,42.0,32.0,24.833333333333332,202.5,1980.0
4,3,20,70.0,70.0,40.5,38.5,25.25,211.25,1395.0
4,3,21,70.0,70.0,38.333333333333336,40.0,26.444444444444443,183.33333333333334,735.0
4,3,22,70.0,70.0,37.0,41.0,27.0,198.75,1350.0
4,3,23,70.0,70.0,35.5,45.5,26.75,195.0,1290.0
4,4,0,70.0,70.0,33.0,52.5,26.666666666666668,206.25,1215.0
4,4,1,70.0,70.0,34.0,50.5,26.583333333333332,200.0,1320.0
4,4,2,70.0,70.0,34.5,46.0,26.333333333333332,200.0,1380.0
4,4,3,70.0,70.0,34.5,49.0,26.166666666666668,200.0,1515.0
4,4,4,70.0,70.0,34.0,48.0,26.083333333333332,200.0,1395.0
4,4,5,70.0,70.0,33.0,48.0,25.75,201.25,1860.0
4,4,6,70.0,70.0,30.5,48.0,25.916666666666668,200.0,1290.0
4,4,7,70.0,69.83333333333333,31.0,49.5,25.833333333333332,200.0,1125.0
4,4,14,67.0,63.416666666666664,40.5,29.0,25.0,200.0,405.0
4,4,15,69.75,74.0,40.5,30.0,26.0,300.0,3600.0
4,4,16,72.83333333333333,74.0,41.0,29.0,26.0,300.0,3585.0
4,4,17,73.41666666666667,73.25,39.5,35.5,25.083333333333332,186.25,1440.0
4,4,22,70.0,70.0,35.5,44.5,25.083333333333332,188.75,1110.0
4,4,23,70.0,70.0,36.0,48.5,25.083333333333332,227.5,1200.0
4,5,0,70.0,70.0,35.0,48.5,26.583333333333332,192.5,975.0
4,5,1,70.0,70.0,36.0,38.0,26.75,200.0,1425.0
4,5,2,70.0,70.0,35.0,45.5,27.0,200.0,1275.0
4,5,3,70.0,70.0,36.0,47.5,26.75,200.0,1140.0
4,5,4,70.0,70.0,35.0,51.5,26.5,200.0,1605.0
4,5,5,70.0,70.0,35.0,55.0,26.25,200.0,1110.0
4,5,6,70.0,70.0,36.0,56.0,26.555555555555557,220.0,1005.0
4,5,7,70.0,69.83333333333333,36.0,58.0,26.916666666666668,200.0,705.0
4,5,15,64.41666666666667,62.0,36.5,75.0,26.5,228.75,1395.0
4,5,16,66.75,62.083333333333336,36.5,78.5,27.0,237.5,1800.0
4,5,17,68.0,70.91666666666667,36.5,85.5,27.416666666666668,300.0,3600.0
4,5,18,70.0,70.0,36.5,90.5,27.833333333333332,192.5,1515.0
4,5,19,69.91666666666667,70.0,37.0,91.0,27.333333333333332,177.5,1455.0
4,5,20,70.08333333333333,70.0,38.0,88.0,27.75,186.25,960.0
4,5,22,70.0,70.0,38.5,86.5,27.416666666666668,205.0,915.0
4,5,23,70.0,70.0,38.0,89.0,28.333333333333332,200.0,1395.0
4,6,0,70.0,70.0,38.5,85.5,28.166666666666668,211.25,1230.0
4,6,1,70.0,70.0,39.0,84.5,29.0,191.25,1035.0
4,6,2,70.0,70.0,40.0,82.5,29.833333333333332,200.0,1335.0
4,6,3,70.0,70.0,40.0,82.5,30.0,200.0,1395.0
4,6,4,70.0,70.0,39.5,84.0,29.833333333333332,178.75,1140.0
4,6,5,70.0,70.0,39.5,86.0,29.833333333333332,212.5,1290.0
4,6,6,70.0,70.0,39.5,84.0,30.166666666666668,187.5,1035.0
4,6,7,70.75,71.83333333333333,40.0,85.0,31.083333333333332,262.5,2835.0
4,6,8,71.66666666666667,71.25,41.5,81.0,31.833333333333332,126.25,420.0
4,6,10,71.0,71.0,47.0,72.0,31.416666666666668,198.75,540.0
4,6,11,70.58333333333333,71.0,48.5,67.5,32.75,250.0,1650.0
4,6,12,71.66666666666667,71.0,51.0,63.0,32.583333333333336,136.25,540.0
4,6,13,70.5,71.0,51.5,56.0,32.833333333333336,225.0,1620.0
4,6,15,70.75,71.0,53.0,60.0,31.166666666666668,210.0,1725.0
4,6,16,71.0,71.0,54.0,57.0,30.833333333333332,196.25,795.0
4,6,17,70.25,71.0,54.0,58.0,30.666666666666668,300.0,3540.0
4,6,18,70.5,71.0,54.0,56.5,31.083333333333332,250.0,2640.0
4,7,0,71.0,71.0,46.0,68.5,31.75,182.5,780.0
4,7,1,71.0,71.0,47.0,67.0,31.0,205.0,690.0
4,7,2,71.0,71.0,45.0,74.0,31.0,195.0,540.0
4,7,3,71.0,71.0,45.5,70.5,31.0,200.0,450.0
4,7,4,71.0,71.0,45.0,70.5,30.833333333333332,203.75,960.0
4,7,5,71.0,71.0,46.0,67.5,30.583333333333332,196.25,480.0
4,7,6,71.0,71.0,45.5,67.0,30.833333333333332,187.5,1050.0
4,7,7,71.0,71.0,45.5,68.5,30.75,192.5,855.0
4,7,8,70.91666666666667,71.0,46.5,66.5,30.583333333333332,225.0,810.0
4,7,10,71.0,71.0,48.5,67.5,32.75,200.0,540.0
4,7,13,71.0,71.0,52.0,55.0,31.083333333333332,200.0,495.0
4,7,17,70.5,71.0,47.5,66.0,32.75,233.75,2160.0
4,8,1,69.0,69.0,44.0,78.5,32.916666666666664,200.0,465.0
4,8,2,69.0,69.0,44.0,79.0,32.583333333333336,200.0,705.0
4,8,3,69.0,69.0,45.0,79.5,32.166666666666664,200.0,255.0
4,8,4,69.0,69.0,44.0,83.5,31.833333333333332,196.25,1035.0
4,8,5,69.0,69.0,44.5,84.0,32.25,197.5,540.0
4,8,6,69.0,69.0,42.5,87.0,31.25,207.5,570.0
4,8,7,68.91666666666667,69.0,43.5,88.0,32.833333333333336,215.0,1005.0
4,8,8,69.08333333333333,69.0,45.0,86.0,33.0,185.0,360.0
4,8,9,69.0,69.0,44.5,84.5,33.0,200.0,150.0
4,8,10,69.0,69.0,49.0,83.5,33.0,190.0,435.0
4,8,16,68.91666666666667,69.0,59.5,58.0,37.083333333333336,225.0,1170.0
4,8,17,69.5,69.0,57.5,62.5,37.583333333333336,162.5,855.0
4,9,1,69.0,69.0,45.5,80.5,36.0,200.0,375.0
4,9,2,69.0,69.0,44.5,78.5,34.583333333333336,203.75,675.0
4,9,3,69.0,69.0,45.0,80.4,34.0,190.5,525.0
4,9,4,69.0,69.0,45.0,80.54545454545455,34.0,204.54545454545453,465.0
4,9,5,69.0,69.0,44.5,81.5,34.0,200.0,780.0
4,9,6,69.0,69.0,43.5,81.5,34.083333333333336,200.0,660.0
4,9,7,69.0,69.0,42.0,85.0,35.166666666666664,200.0,495.0
4,9,9,69.0,69.0,44.5,85.5,36.5,200.0,390.0
4,9,10,68.0,69.0,46.5,75.0,37.75,300.0,3600.0
4,9,11,69.75,69.0,49.0,71.0,37.25,142.5,615.0
4,9,16,69.08333333333333,69.0,46.5,60.0,33.583333333333336,192.5,1065.0
4,9,17,69.0,69.0,46.5,59.5,33.25,197.5,240.0
4,9,18,69.66666666666667,69.0,46.0,60.5,34.833333333333336,200.0,165.0
4,9,19,69.33333333333333,69.0,46.0,61.0,32.833333333333336,182.5,1095.0
4,9,22,69.16666666666667,70.41666666666667,44.0,68.5,33.0,225.0,1275.0
4,9,23,71.25,73.0,42.5,70.0,33.0,300.0,3600.0
4,10,0,72.83333333333333,73.0,41.0,76.5,32.666666666666664,171.25,1230.0
4,10,1,72.66666666666667,73.0,40.5,71.5,31.083333333333332,200.0,1680.0
4,10,2,72.83333333333333,73.0,39.0,74.0,31.0,200.0,1635.0
4,10,3,72.66666666666667,73.0,38.0,72.5,30.5,213.75,1290.0
4,10,4,72.83333333333333,73.0,36.5,76.5,29.75,198.75,1335.0
4,10,5,72.58333333333333,73.0,36.5,76.5,29.75,200.0,1650.0
4,10,6,72.75,73.0,34.5,77.5,29.583333333333332,200.0,1725.0
4,10,7,72.66666666666667,73.0,35.0,72.0,29.25,207.5,1290.0
4,10,8,72.25,73.0,36.0,65.0,28.083333333333332,220.0,2265.0
4,10,9,72.83333333333333,73.0,37.0,59.5,29.333333333333332,201.25,570.0
4,10,10,72.83333333333333,73.0,37.5,58.5,30.0,200.0,750.0
4,10,11,72.66666666666667,73.0,40.0,56.5,30.333333333333332,188.75,1425.0
4,10,12,72.58333333333333,73.0,39.5,57.5,28.583333333333332,236.25,1650.0
4,10,13,72.83333333333333,73.0,40.5,55.0,29.583333333333332,196.25,675.0
4,10,14,72.83333333333333,73.0,41.5,48.0,29.416666666666668,200.0,720.0
4,10,15,72.75,73.0,43.5,45.5,29.333333333333332,200.0,765.0
4,10,16,72.75,73.0,45.0,45.0,30.083333333333332,200.0,915.0
4,10,17,72.83333333333333,73.0,42.0,50.0,30.416666666666668,203.75,975.0
4,10,18,72.08333333333333,73.0,41.0,53.0,27.583333333333332,246.25,2895.0
4,10,19,71.91666666666667,73.0,41.0,53.0,27.5,250.0,2475.0
4,10,20,72.83333333333333,73.0,39.0,56.5,29.833333333333332,192.5,810.0
4,10,21,72.83333333333333,73.0,38.5,50.0,28.916666666666668,207.5,435.0
4,10,22,72.75,73.0,36.5,45.0,28.0,200.0,1200.0
4,10,23,72.58333333333333,73.0,35.5,51.0,28.0,201.25,1650.0
4,11,0,72.66666666666667,73.0,36.0,50.5,27.916666666666668,200.0,1620.0
4,11,1,72.66666666666667,73.0,36.0,46.5,27.583333333333332,210.0,1545.0
4,11,2,72.66666666666667,73.0,35.0,51.0,27.583333333333332,201.25,1500.0
4,11,3,72.66666666666667,73.0,35.0,53.0,27.75,208.75,1590.0
4,11,4,72.66666666666667,73.0,34.5,53.5,28.0,206.25,1845.0
4,11,5,72.66666666666667,73.0,33.0,53.0,27.75,193.75,1725.0
4,11,6,72.66666666666667,73.0,33.0,54.5,28.166666666666668,210.0,1395.0
4,11,7,72.58333333333333,73.0,32.5,59.0,27.5,225.0,2205.0
4,11,8,72.75,73.0,32.5,59.0,27.5,185.0,1485.0
4,11,9,72.75,73.0,33.5,60.5,29.25,205.0,1095.0
4,11,10,72.83333333333333,73.0,34.5,62.5,28.083333333333332,195.0,1485.0
4,11,11,72.8,73.0,35.4,60.6,29.1,210.0,885.0
4,11,12,72.75,73.0,35.5,65.5,28.083333333333332,200.0,1545.0
4,11,13,72.75,73.0,36.0,67.5,28.5,202.5,1410.0
4,11,14,72.75,73.0,34.0,73.5,29.833333333333332,188.75,1305.0
4,11,15,72.5,73.0,33.0,77.5,29.25,211.25,2055.0
4,11,16,72.83333333333333,73.0,33.5,77.0,29.916666666666668,200.0,1335.0
4,11,17,72.91666666666667,73.0,33.5,73.0,30.5,175.0,900.0
4,11,18,72.75,73.0,35.0,71.0,30.416666666666668,225.0,1500.0
4,11,19,73.33333333333333,74.5,35.0,70.0,30.5,261.25,2700.0
4,11,20,74.33333333333333,75.0,36.0,64.5,30.583333333333332,197.5,2145.0
4,11,21,74.5,75.0,37.5,65.0,30.5,187.5,1275.0
4,11,22,74.16666666666667,71.75,38.5,65.0,29.916666666666668,200.0,750.0
4,12,2,70.0,70.0,41.0,61.5,28.0,193.75,1005.0
4,12,3,70.0,70.0,41.0,63.0,28.333333333333332,210.0,1050.0
4,12,4,70.0,70.0,41.0,66.0,29.75,202.5,915.0
4,12,5,70.0,70.0,40.0,70.0,29.833333333333332,200.0,1050.0
4,12,6,70.0,70.0,41.5,68.5,30.083333333333332,187.5,615.0
4,12,7,70.0,70.0,41.0,70.5,31.5,200.0,480.0
4,12,8,70.0,70.0,42.5,71.5,31.833333333333332,206.25,750.0
4,12,9,70.0,70.0,44.5,69.0,31.666666666666668,187.5,195.0
4,12,12,70.0,70.0,53.5,62.0,31.0,205.0,1080.0
4,12,13,70.0,70.0,56.5,56.0,31.583333333333332,191.25,645.0
4,12,14,70.0,70.0,56.5,61.0,33.0,200.0,510.0
4,12,15,70.0,70.0,52.0,84.0,33.0,200.0,1290.0
4,12,16,70.0,70.0,53.5,72.0,34.25,201.25,870.0
4,12,17,70.0,70.0,52.0,77.0,34.333333333333336,212.5,150.0
4,12,18,70.0,70.0,51.5,84.0,34.5,187.5,435.0
4,12,20,70.0,70.0,54.0,82.0,34.333333333333336,205.0,735.0
4,12,21,70.0,70.0,53.0,76.0,35.083333333333336,203.75,1125.0
4,12,23,70.0,70.0,55.5,56.0,36.0,200.0,555.0
4,13,0,70.0,70.0,54.5,56.5,36.0,198.75,540.0
4,13,1,70.0,70.0,52.5,60.0,35.666666666666664,188.75,525.0
4,13,2,70.0,70.0,50.5,56.5,35.5,212.5,525.0
4,13,3,70.0,70.0,49.5,54.0,34.583333333333336,200.0,990.0
4,13,4,70.0,70.0,46.5,67.5,34.0,212.5,705.0
4,13,5,70.0,70.0,42.5,65.5,34.0,187.5,780.0
4,13,6,70.0,70.0,44.5,70.0,34.0,206.25,795.0
4,13,7,70.0,70.0,42.5,73.0,34.75,187.5,300.0
4,13,9,69.91666666666667,70.0,49.0,54.0,34.25,216.25,900.0
4,15,2,60.0,60.0,41.0,82.5,33.25,190.0,435.0
4,15,3,60.0,60.0,39.0,85.0,33.25,212.5,570.0
4,15,5,60.333333333333336,60.0,37.5,87.5,33.25,197.5,690.0
4,15,6,60.166666666666664,60.0,36.5,90.0,33.166666666666664,200.0,555.0
4,15,8,60.0,60.0,37.0,88.0,33.416666666666664,200.0,525.0
4,15,9,60.083333333333336,60.0,38.0,82.5,33.666666666666664,200.0,720.0
4,15,11,60.166666666666664,60.0,38.5,78.5,33.25,180.0,555.0
4,15,12,60.0,60.0,38.5,77.0,33.666666666666664,187.5,555.0
4,15,19,60.0,60.0,46.0,38.0,33.0,206.25,705.0
4,15,21,60.0,60.0,41.5,39.5,31.25,200.0,510.0
4,15,22,60.0,60.0,40.5,41.0,31.0,195.0,585.0
4,15,23,60.0,60.0,38.5,46.0,31.083333333333332,200.0,585.0
4,16,0,60.0,60.0,38.0,46.5,31.0,200.0,570.0
4,16,1,60.0,60.0,37.0,50.5,31.083333333333332,187.5,585.0
4,16,2,60.0,60.0,37.0,53.5,31.083333333333332,215.0,585.0
4,16,3,60.0,60.0,38.0,49.5,31.0,197.5,555.0
4,16,4,60.0,60.0,38.0,48.5,30.833333333333332,200.0,555.0
4,16,5,60.0,60.0,36.0,53.5,30.666666666666668,198.75,675.0
4,16,6,60.0,60.0,35.0,56.0,30.166666666666668,190.0,960.0
4,16,7,60.0,60.0,36.0,55.5,30.333333333333332,200.0,525.0
4,16,14,60.333333333333336,60.0,48.0,46.5,33.0,202.5,585.0
4,16,16,60.0,60.0,44.0,74.0,33.0,200.0,480.0
4,16,17,60.083333333333336,60.0,43.5,81.0,33.0,192.5,465.0
4,16,18,60.0,60.0,42.0,84.0,33.0,217.5,480.0
4,16,20,60.0,60.0,42.5,85.0,33.0,200.0,495.0
4,16,21,60.25,60.0,41.5,83.0,33.0,196.25,525.0
4,16,22,60.083333333333336,60.0,42.0,83.5,33.0,200.0,375.0
4,16,23,60.0,60.0,42.5,77.5,33.0,200.0,450.0
4,17,0,60.083333333333336,60.0,41.0,81.0,33.0,191.25,450.0
4,17,1,60.166666666666664,60.0,41.0,79.0,33.0,200.0,450.0
4,17,2,60.0,60.0,38.0,83.5,33.0,206.25,525.0
4,17,3,60.0,60.0,38.0,82.5,33.0,202.5,525.0
4,17,4,60.0,60.0,35.0,86.5,33.0,212.5,420.0
4,17,5,60.0,60.0,36.5,86.5,33.0,191.25,810.0
4,17,6,60.0,60.0,36.5,84.0,33.0,196.25,570.0
4,17,7,60.0,60.0,36.5,72.5,33.0,200.0,450.0
4,18,2,60.0,60.0,43.5,70.0,34.0,202.5,30.0
4,18,3,60.0,60.0,44.0,71.5,34.0,197.5,420.0
4,18,4,60.0,60.0,45.0,68.0,34.0,201.25,15.0
4,18,5,60.0,60.0,46.0,69.0,34.0,198.75,450.0
4,18,6,60.0,60.0,44.0,80.0,34.0,190.0,435.0
4,18,8,60.25,60.0,47.5,80.0,34.25,191.25,525.0
4,19,22,60.416666666666664,60.0,43.0,82.5,39.0,195.0,495.0
4,20,0,60.25,60.0,43.0,83.0,39.0,200.0,450.0
4,20,2,60.25,60.0,43.0,84.5,39.0,200.0,495.0
4,20,4,60.0,60.0,42.5,87.0,39.0,193.75,480.0
4,20,5,60.0,60.0,42.5,86.5,39.0,200.0,480.0
4,20,6,60.0,60.0,42.0,85.0,39.0,200.0,495.0
4,20,7,60.0,60.0,42.5,85.0,38.833333333333336,200.0,435.0
4,20,8,60.0,60.0,42.5,86.0,39.0,212.5,225.0
4,20,9,60.5,62.25,43.5,83.5,38.083333333333336,221.25,1245.0
4,20,10,62.5,68.66666666666667,43.0,87.5,38.0,300.0,3600.0
4,20,11,65.16666666666667,69.0,44.0,85.5,36.0,300.0,3600.0
4,20,12,67.41666666666667,69.0,44.0,89.5,36.0,300.0,3600.0
4,20,13,69.0,69.0,44.5,87.5,35.416666666666664,216.25,1830.0
4,20,14,69.0,69.0,45.0,86.0,35.5,185.0,1755.0
4,20,15,69.0,69.0,46.0,85.5,35.5,182.5,1575.0
4,20,16,69.0,69.0,47.0,84.5,35.583333333333336,201.25,1005.0
4,20,17,69.0,69.0,45.0,88.0,35.916666666666664,200.0,1245.0
4,20,18,69.0,69.0,46.0,90.0,35.75,205.0,1290.0
4,20,19,69.0,69.0,46.0,90.0,35.5,227.5,1515.0
4,20,20,69.0,69.0,47.5,84.0,35.5,185.0,750.0
4,20,21,69.0,69.0,45.0,87.5,35.25,215.0,1350.0
4,20,22,69.0,69.0,44.0,88.0,35.25,185.0,990.0
4,20,23,69.0,69.0,45.0,87.5,35.0,221.25,975.0
4,21,0,69.0,69.0,45.0,87.5,34.833333333333336,200.0,1200.0
4,21,1,69.0,69.0,44.5,90.0,34.5,187.5,1215.0
4,21,2,69.0,69.0,45.0,87.5,34.75,212.5,1245.0
4,21,3,69.08333333333333,69.0,45.0,87.5,35.0,175.0,1065.0
4,21,4,69.0,69.0,45.0,90.0,35.666666666666664,212.5,540.0
4,21,5,69.0,69.0,44.0,95.0,36.0,218.75,780.0
4,21,6,69.0,69.0,45.0,86.5,36.0,210.0,1245.0
4,21,7,69.08333333333333,69.0,46.0,87.0,36.0,190.0,765.0
4,21,8,69.16666666666667,69.25,46.0,87.5,35.75,212.5,1005.0
4,21,9,70.41666666666667,73.0,46.5,86.5,37.083333333333336,300.0,3600.0
4,21,10,72.5,73.0,50.0,80.0,36.083333333333336,235.0,2175.0
4,21,11,72.58333333333333,73.0,50.5,77.0,36.583333333333336,175.0,1365.0
4,21,13,72.91666666666667,73.0,52.0,75.5,39.0,216.25,1155.0
4,21,14,72.83333333333333,73.0,53.5,70.5,39.0,183.75,510.0
4,21,15,72.91666666666667,73.0,54.5,67.0,39.25,212.5,180.0
4,21,16,72.91666666666667,73.0,54.0,70.0,39.75,187.5,525.0
4,21,17,72.91666666666667,73.0,53.0,73.5,38.416666666666664,200.0,555.0
4,21,20,72.83333333333333,71.16666666666667,50.5,76.5,37.666666666666664,198.75,540.0
4,22,5,69.25,69.0,43.5,90.0,37.0,200.0,480.0
4,22,6,69.25,69.0,44.0,89.0,36.833333333333336,200.0,555.0
4,22,7,69.16666666666667,69.0,45.5,88.5,36.75,200.0,570.0
4,22,8,69.0,69.0,47.0,85.5,37.0,212.5,720.0
4,22,10,70.08333333333333,71.33333333333333,51.0,77.0,36.5,250.0,2520.0
4,22,11,71.83333333333333,72.0,52.5,73.5,35.583333333333336,162.5,1155.0
4,22,13,71.75,72.0,56.5,63.0,36.0,198.75,1140.0
4,23,3,68.5,62.333333333333336,48.5,75.0,39.5,252.5,1845.0
4,23,4,69.5,70.0,48.5,76.0,39.0,170.0,870.0
4,23,6,69.66666666666667,70.0,48.0,78.5,37.75,195.0,810.0
4,23,18,68.5,68.16666666666667,54.0,67.5,40.833333333333336,212.5,270.0
4,23,19,69.33333333333333,70.16666666666667,50.0,72.0,39.75,213.75,1920.0
4,23,20,70.16666666666667,70.75,46.5,73.5,38.916666666666664,237.5,1965.0
4,24,3,67.08333333333333,62.0,44.0,66.5,37.416666666666664,262.5,2100.0
4,24,4,69.08333333333333,66.33333333333333,42.0,66.5,35.916666666666664,226.25,2670.0
4,24,5,69.5,70.0,42.0,68.5,35.666666666666664,175.0,1785.0
4,24,6,69.58333333333333,70.0,40.0,68.5,35.333333333333336,212.5,720.0
4,24,7,69.5,69.66666666666667,41.0,67.5,35.666666666666664,202.5,900.0
4,24,15,70.58333333333333,71.5,55.0,51.0,35.0,230.0,2520.0
4,24,16,71.75,69.83333333333333,55.0,54.0,33.833333333333336,195.0,270.0
4,25,2,66.75,62.0,42.5,74.0,36.0,212.5,630.0
4,25,3,68.08333333333333,62.333333333333336,42.5,73.5,35.25,300.0,3600.0
4,25,4,69.5,70.0,41.5,74.5,34.0,161.25,1410.0
4,25,5,69.41666666666667,70.0,41.0,75.5,34.0,206.25,1560.0
4,25,6,69.41666666666667,70.0,41.0,77.0,33.916666666666664,193.75,1755.0
4,26,2,66.16666666666667,62.0,49.5,64.5,37.083333333333336,215.0,780.0
4,26,3,67.91666666666667,62.333333333333336,48.0,70.0,36.25,300.0,3600.0
4,26,4,69.5,70.0,47.5,75.5,35.916666666666664,163.75,1875.0
4,26,5,69.41666666666667,70.0,46.0,80.0,35.666666666666664,205.0,1005.0
4,26,6,69.66666666666667,70.0,47.0,85.5,35.833333333333336,208.75,690.0
4,26,7,69.58333333333333,69.66666666666667,47.0,86.5,36.75,191.25,585.0
4,26,16,66.33333333333333,62.25,48.0,85.0,38.666666666666664,211.25,135.0
4,26,17,67.91666666666667,71.66666666666667,48.0,76.0,38.166666666666664,300.0,3600.0
4,26,18,71.0,72.0,49.0,76.0,36.916666666666664,251.25,2970.0
4,26,19,71.83333333333333,72.0,49.0,76.0,35.916666666666664,210.0,1860.0
4,26,21,72.0,72.0,47.5,71.5,35.5,202.5,945.0
4,26,22,72.0,72.0,45.5,65.0,34.166666666666664,187.5,135.0
4,26,23,72.0,72.0,44.5,64.5,33.166666666666664,212.5,1125.0
4,27,0,72.0,72.0,42.0,66.5,32.583333333333336,187.5,1095.0
4,27,1,72.0,72.0,40.5,68.0,32.083333333333336,206.25,1440.0
4,27,2,72.0,72.0,39.5,66.0,31.583333333333332,182.5,1290.0
4,27,3,71.83333333333333,72.0,38.5,67.0,31.0,187.5,1500.0
4,27,4,71.75,72.0,38.5,63.5,31.0,176.25,1470.0
4,27,5,71.83333333333333,72.0,38.5,64.0,30.583333333333332,203.75,1500.0
4,27,6,71.83333333333333,72.0,37.0,62.0,29.75,208.75,1875.0
4,27,7,72.0,72.0,37.5,62.0,30.333333333333332,200.0,1515.0
4,27,8,72.0,72.0,37.5,60.5,30.583333333333332,175.0,975.0
4,27,9,71.5,72.0,38.0,56.5,29.75,250.0,2085.0
4,27,10,71.66666666666667,72.0,37.5,62.5,29.5,216.25,1830.0
4,27,11,71.75,72.0,39.0,60.0,28.666666666666668,196.25,1005.0
4,27,12,72.0,72.0,40.5,58.0,29.833333333333332,187.5,510.0
4,27,13,72.0,72.0,43.5,59.0,29.916666666666668,225.0,330.0
4,27,14,72.0,72.0,44.5,61.5,30.0,187.5,360.0
4,27,15,71.25,72.0,46.0,56.0,29.416666666666668,222.5,2280.0
4,27,16,72.0,72.0,46.0,56.0,29.833333333333332,162.5,225.0
4,27,17,72.0,72.0,44.5,60.0,30.583333333333332,212.5,315.0
4,27,18,72.0,72.0,45.0,60.0,30.416666666666668,187.5,165.0
4,27,19,71.91666666666667,72.0,45.0,60.0,30.166666666666668,196.25,1065.0
4,27,20,72.0,72.0,43.0,65.5,30.0,187.5,600.0
4,27,21,71.91666666666667,72.0,42.5,61.5,28.666666666666668,218.75,1515.0
4,27,22,71.75,68.41666666666667,42.5,55.5,28.0,181.25,480.0
4,28,0,72.0,73.08333333333333,41.5,60.5,28.75,287.5,3075.0
4,28,1,74.33333333333333,75.0,41.5,56.0,28.166666666666668,192.5,1635.0
4,28,2,72.91666666666667,63.666666666666664,41.0,56.0,27.833333333333332,200.0,345.0
4,28,13,68.08333333333333,68.0,48.5,33.5,30.333333333333332,200.0,450.0
4,29,2,67.0,62.0,40.0,39.5,29.75,238.75,1080.0
4,29,3,68.25,62.25,38.5,46.5,29.0,300.0,3600.0
4,29,4,69.5,70.0,38.0,50.0,28.166666666666668,155.0,1770.0
4,29,5,69.41666666666667,70.0,37.5,52.5,27.75,166.25,1905.0
4,29,6,69.25,70.0,35.5,60.0,28.166666666666668,243.75,1155.0
4,29,7,69.41666666666667,69.75,38.5,53.0,28.583333333333332,168.75,510.0
4,29,16,66.41666666666667,62.166666666666664,42.0,41.0,30.583333333333332,226.25,1665.0
4,29,17,67.25,68.0,42.0,39.0,30.0,178.75,510.0
4,29,18,67.25,68.0,39.5,51.0,30.416666666666668,208.75,1230.0
4,29,19,67.08333333333333,68.0,39.0,53.0,31.416666666666668,186.25,435.0
4,29,20,67.16666666666667,68.0,39.0,70.5,31.666666666666668,213.75,1215.0
4,29,21,67.33333333333333,67.83333333333333,40.0,78.0,32.333333333333336,187.5,1305.0
4,30,2,65.5,62.0,41.5,76.0,32.333333333333336,281.25,2775.0
4,30,3,68.0,62.25,42.0,76.0,31.25,300.0,3600.0
4,30,4,69.25,70.0,41.0,77.5,30.0,262.5,2505.0
4,30,5,69.41666666666667,70.0,41.0,76.5,29.916666666666668,188.75,1620.0
4,30,6,68.75,70.0,41.0,79.0,29.833333333333332,282.5,3345.0
4,30,7,70.41666666666667,69.75,41.5,77.5,30.0,126.25,270.0
4,30,10,68.83333333333333,68.16666666666667,45.0,69.0,31.0,213.75,255.0
4,30,11,69.75,70.0,45.5,69.0,31.166666666666668,198.75,1140.0
4,30,12,70.0,70.16666666666667,46.5,66.5,32.75,212.5,720.0
4,30,13,71.33333333333333,73.0,50.0,58.0,31.0,270.0,3195.0
4,30,14,72.83333333333333,73.0,50.0,56.5,32.5,168.75,855.0
4,30,15,72.91666666666667,73.0,50.0,55.0,32.416666666666664,200.0,405.0
4,30,16,72.83333333333333,73.0,49.0,54.5,31.166666666666668,200.0,450.0
4,30,17,72.25,73.0,49.0,52.5,28.666666666666668,238.75,1860.0
4,30,18,72.41666666666667,73.0,49.0,51.5,30.416666666666668,228.75,1500.0
10,3,22,66.5,67.0,52.0,97.0,60.083333333333336,225.0,690.0
10,3,23,67.0,67.0,52.0,90.0,60.0,175.0,165.0
10,4,0,66.41666666666667,67.0,52.0,96.5,60.416666666666664,200.0,600.0
10,4,2,66.5,67.0,51.5,93.0,60.333333333333336,207.5,645.0
10,4,3,66.66666666666667,67.0,50.5,95.0,60.25,200.0,645.0
10,4,4,66.58333333333333,67.0,49.0,89.5,59.5,225.0,540.0
10,4,5,66.91666666666667,67.0,47.5,88.0,59.25,175.0,225.0
10,4,6,66.25,67.0,46.0,86.5,59.916666666666664,200.0,555.0
10,4,9,66.33333333333333,67.0,47.5,74.0,59.916666666666664,225.0,360.0
10,4,10,66.83333333333333,67.0,49.5,62.0,58.083333333333336,175.0,135.0
